Class ID,Class Name,Precision,Recall,mAP@0.5,mAP@0.5:0.95
0,moving-car,0.5510650855651779,0.4430379746835443,0.4444834462567102,0.2773245764495348
1,moving-heavy-truck,0.9142024841266811,0.41056645787391993,0.6080212512322557,0.42605460767969083
2,moving-light-truck,0.40156364007113354,0.391304347826087,0.40834233879208576,0.27400017019712714
3,stationary-car-offstreet,0.6484922354040199,0.47004410453416945,0.5309473792903656,0.3064553104685325
4,stationary-car-onstreet,0.7410996759163627,0.8052325581395349,0.8152157448526361,0.5788505391046765
5,stationary-heavy-truck-offstreet,1.0,0.0,0.24875,0.127484375
6,stationary-heavy-truck-onstreet,0.4297295926403644,0.375,0.3050780037235158,0.21784214652821476
7,stationary-light-truck-offstreet,0.11897103195437272,0.07692307692307693,0.06071495655607945,0.04187138431942359
8,stationary-light-truck-onstreet,0.5371087271464169,0.5915492957746479,0.4673927143233525,0.3232117949157246
