                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.00518,                 5.6586,                  1.253,                0.68323,                0.62633,                0.64744,                0.34508,                0.00591,                 5.4244,                 1.2807,              0.0005184,              0.0005184,              0.0005184
                     36,                0.00532,                 5.9177,                  1.284,                0.74792,                0.55279,                0.63922,                0.34859,                0.00572,                 5.6163,                 1.2425,             0.00051265,             0.00051265,             0.00051265
                     37,                0.00524,                 6.0813,                 1.2856,                0.62373,                0.63395,                0.63947,                0.34192,                0.00583,                 5.4239,                  1.255,              0.0005069,              0.0005069,              0.0005069
                     38,                0.00522,                 6.0521,                  1.256,                0.69999,                0.57369,                0.63294,                0.33094,                0.00624,                    5.7,                 1.3166,             0.00050114,             0.00050114,             0.00050114
                     39,                0.00522,                  5.931,                 1.2608,                 0.6616,                0.60769,                0.63812,                0.34282,                0.00577,                 5.4254,                  1.255,             0.00049539,             0.00049539,             0.00049539
                     40,                0.00528,                 5.7216,                 1.2786,                0.71164,                0.57473,                0.64612,                0.34006,                 0.0059,                 5.5361,                 1.2748,             0.00048964,             0.00048964,             0.00048964
                     41,                0.00519,                 5.5694,                 1.2549,                0.67924,                0.60044,                0.64496,                0.34192,                0.00572,                 5.4654,                 1.2357,             0.00048389,             0.00048389,             0.00048389
                     42,                0.00514,                 5.5606,                 1.2364,                0.71686,                 0.5714,                 0.6494,                0.35548,                0.00565,                 5.2247,                 1.2335,             0.00047813,             0.00047813,             0.00047813
                     43,                0.00526,                 5.9618,                 1.2822,                0.64837,                 0.5996,                0.64088,                0.33135,                0.00595,                 5.4876,                 1.2578,             0.00047238,             0.00047238,             0.00047238
                     44,                0.00521,                 5.5524,                 1.2397,                0.64714,                0.57427,                0.59848,                0.31534,                0.00594,                 5.7068,                 1.2789,             0.00046663,             0.00046663,             0.00046663
                     45,                0.00511,                 5.7746,                 1.2693,                0.63723,                0.58035,                0.61961,                0.32086,                0.00605,                  5.663,                  1.288,             0.00046087,             0.00046087,             0.00046087
                     46,                0.00512,                 5.5895,                 1.2662,                0.63802,                0.59948,                0.62328,                0.31815,                0.00612,                 5.8908,                   1.29,             0.00045512,             0.00045512,             0.00045512
                     47,                0.00493,                 5.4502,                 1.2325,                0.64298,                0.60431,                0.61881,                0.33868,                0.00577,                 5.5751,                 1.2569,             0.00044937,             0.00044937,             0.00044937
                     48,                0.00532,                 5.8106,                 1.2472,                0.64635,                0.59228,                 0.6421,                0.32939,                0.00618,                 5.4859,                  1.319,             0.00044362,             0.00044362,             0.00044362
                     49,                0.00515,                 5.5496,                 1.2487,                0.61512,                0.61553,                0.61629,                0.31869,                0.00596,                 5.8937,                 1.2783,             0.00043786,             0.00043786,             0.00043786
                     50,                0.00496,                 5.1664,                 1.2236,                0.64119,                0.57812,                0.60012,                0.31753,                0.00583,                 5.7873,                 1.2558,             0.00043211,             0.00043211,             0.00043211
                     51,                0.00516,                 5.6587,                 1.2409,                0.69411,                 0.5594,                0.62904,                0.33757,                0.00571,                 5.4846,                  1.247,             0.00042636,             0.00042636,             0.00042636
                     52,                0.00491,                 5.4422,                 1.2496,                0.63658,                0.58764,                0.62281,                0.32484,                0.00608,                 5.6737,                 1.3154,              0.0004206,              0.0004206,              0.0004206
                     53,                0.00528,                 5.7883,                 1.2403,                0.68327,                0.57139,                0.62596,                0.32643,                0.00602,                 5.5703,                 1.2811,             0.00041485,             0.00041485,             0.00041485
                     54,                0.00522,                 5.5119,                  1.237,                0.65125,                 0.6239,                0.64859,                0.34702,                0.00589,                 5.4125,                 1.2935,              0.0004091,              0.0004091,              0.0004091
                     55,                0.00503,                 5.3148,                 1.2128,                0.64529,                0.61447,                0.62554,                0.33399,                0.00587,                 5.6521,                 1.2693,             0.00040335,             0.00040335,             0.00040335
                     56,                 0.0049,                 5.1147,                 1.2295,                0.73858,                0.57148,                 0.6561,                0.35145,                0.00587,                 5.3905,                 1.2648,             0.00039759,             0.00039759,             0.00039759
                     57,                0.00494,                 5.1455,                 1.2124,                0.64236,                0.62797,                0.63594,                0.34272,                0.00579,                 5.4049,                 1.2531,             0.00039184,             0.00039184,             0.00039184
                     58,                0.00519,                 5.5833,                 1.2562,                0.68511,                0.59417,                 0.6253,                0.33409,                0.00583,                 5.5203,                 1.2652,             0.00038609,             0.00038609,             0.00038609
