                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     13,                0.02203,                 6.4459,                 1.3038,                0.66736,                0.58199,                0.62475,                0.37337,                0.02003,                 5.3692,                 1.1383,             0.00068538,             0.00068538,             0.00068538
                     14,                0.02177,                   6.28,                 1.2536,                0.64787,                0.56866,                 0.6093,                0.36259,                0.01975,                 5.4053,                  1.135,               0.000683,               0.000683,               0.000683
                     15,                0.02079,                 6.3883,                 1.2603,                0.65943,                0.54061,                0.57234,                0.32814,                0.02095,                  6.035,                 1.1773,             0.00068061,             0.00068061,             0.00068061
                     16,                0.02126,                 6.1463,                 1.2322,                0.66848,                0.57172,                0.61889,                0.37079,                0.01971,                 5.1099,                 1.1245,             0.00067823,             0.00067823,             0.00067823
                     17,                0.02111,                 6.1298,                 1.2536,                0.58481,                 0.6259,                0.62125,                0.35918,                0.02017,                 5.1152,                 1.1377,             0.00067584,             0.00067584,             0.00067584
                     18,                0.02153,                 6.3099,                 1.2582,                 0.6671,                0.56666,                0.62098,                0.36719,                0.01967,                  5.193,                 1.1265,             0.00067346,             0.00067346,             0.00067346
                     19,                0.02151,                 6.2986,                 1.2583,                0.69092,                0.57135,                0.62942,                0.36071,                0.02077,                 5.2055,                 1.1615,             0.00067107,             0.00067107,             0.00067107
                     20,                0.02126,                 6.4121,                 1.2527,                0.63685,                0.58907,                0.63391,                0.35245,                0.02226,                 5.5664,                 1.2002,             0.00066869,             0.00066869,             0.00066869
                     21,                0.02118,                 6.1605,                 1.2568,                0.65912,                0.61429,                 0.6348,                 0.3708,                0.02066,                 4.9976,                 1.1594,              0.0006663,              0.0006663,              0.0006663
                     22,                0.02151,                 5.9707,                 1.2557,                 0.6821,                0.57438,                0.61517,                0.34837,                0.02056,                 5.4707,                 1.1491,             0.00066392,             0.00066392,             0.00066392
                     23,                0.02108,                 6.1976,                 1.2571,                0.62786,                0.58044,                0.60666,                 0.3606,                0.01933,                 5.3423,                 1.1259,             0.00066154,             0.00066154,             0.00066154
                     24,                0.02112,                 6.1319,                 1.2536,                 0.6503,                0.57562,                0.62164,                0.35832,                0.02045,                 5.4871,                 1.1504,             0.00065915,             0.00065915,             0.00065915
                     25,                0.02103,                 6.0946,                 1.2317,                 0.6714,                0.58805,                0.63277,                0.36935,                0.01985,                 5.7631,                 1.1468,             0.00065677,             0.00065677,             0.00065677
                     26,                 0.0201,                 5.9649,                 1.2305,                0.60816,                 0.6561,                 0.6459,                0.36419,                0.02083,                 5.0922,                  1.165,             0.00065438,             0.00065438,             0.00065438
                     27,                0.02113,                 6.1446,                 1.2494,                0.69504,                0.61326,                0.66015,                0.39056,                0.02023,                  4.989,                 1.1501,               0.000652,               0.000652,               0.000652
                     28,                0.02137,                 5.9811,                 1.2344,                0.65594,                0.57807,                 0.6174,                0.36453,                0.02034,                 5.1372,                  1.152,             0.00064961,             0.00064961,             0.00064961
                     29,                  0.021,                 6.0527,                 1.2229,                0.66696,                0.54939,                0.60901,                0.36262,                0.01999,                 5.3751,                 1.1362,             0.00064723,             0.00064723,             0.00064723
                     30,                0.02063,                 6.0108,                 1.2148,                0.63529,                 0.5866,                0.59593,                 0.3455,                0.02088,                 5.5465,                 1.1634,             0.00064484,             0.00064484,             0.00064484
                     31,                0.02098,                 5.9558,                 1.2075,                0.65975,                0.60656,                0.62535,                0.37239,                0.01997,                  5.235,                 1.1403,             0.00064246,             0.00064246,             0.00064246
                     32,                0.02068,                 6.0262,                  1.253,                0.63917,                0.60087,                0.63332,                0.37366,                0.01967,                 4.9202,                 1.1284,             0.00064007,             0.00064007,             0.00064007
                     33,                0.02092,                 5.9945,                 1.2193,                0.64921,                0.58649,                 0.6204,                0.36842,                0.01996,                 5.1196,                  1.143,             0.00063769,             0.00063769,             0.00063769
                     34,                 0.0207,                 5.8759,                 1.2115,                0.66111,                0.60718,                0.64041,                0.38604,                0.01973,                 4.8984,                 1.1302,              0.0006353,              0.0006353,              0.0006353
                     35,                0.02073,                 6.0002,                 1.2078,                0.70014,                0.53204,                0.59621,                0.34581,                0.02093,                 5.4483,                 1.1584,             0.00063292,             0.00063292,             0.00063292
                     36,                0.02084,                 6.0628,                 1.2202,                0.64877,                0.58509,                0.59966,                0.35944,                0.01992,                 5.2523,                 1.1424,             0.00063053,             0.00063053,             0.00063053
                     37,                0.02033,                 5.6729,                 1.2166,                0.66956,                0.57237,                  0.611,                0.35444,                0.02014,                 5.2752,                 1.1541,             0.00062815,             0.00062815,             0.00062815
                     38,                0.02063,                 5.7346,                 1.2232,                0.65222,                 0.6046,                0.63162,                0.36525,                0.02047,                 5.0681,                 1.1493,             0.00062576,             0.00062576,             0.00062576
                     39,                0.02057,                 5.5835,                 1.2181,                0.64501,                0.60552,                0.62936,                0.37899,                 0.0193,                 5.0888,                 1.1306,             0.00062338,             0.00062338,             0.00062338
                     40,                0.02053,                  5.966,                 1.2183,                0.68951,                 0.6037,                 0.6418,                0.38142,                0.01935,                 5.0947,                 1.1157,             0.00062099,             0.00062099,             0.00062099
                     41,                0.02003,                 5.7077,                 1.2054,                0.66065,                0.59733,                0.62758,                0.37414,                0.01951,                 5.1113,                 1.1212,             0.00061861,             0.00061861,             0.00061861
                     42,                 0.0197,                 5.5282,                  1.204,                0.67682,                0.58996,                 0.6369,                0.37735,                0.01979,                  5.163,                 1.1281,             0.00061623,             0.00061623,             0.00061623
                     43,                0.02097,                 6.0268,                 1.2407,                0.65691,                0.56715,                0.62056,                0.36344,                0.02048,                 5.0678,                 1.1476,             0.00061384,             0.00061384,             0.00061384
                     44,                0.02009,                 5.8881,                 1.1928,                0.60282,                0.57496,                0.58654,                0.34445,                0.02013,                 5.7278,                 1.1416,             0.00061146,             0.00061146,             0.00061146
                     45,                0.02009,                 5.7845,                  1.226,                 0.6907,                0.58554,                0.64595,                0.38937,                0.01924,                 4.8496,                 1.1287,             0.00060907,             0.00060907,             0.00060907
                     46,                0.02008,                 5.3473,                 1.2144,                0.64743,                0.60435,                0.61984,                0.35674,                0.02052,                  5.376,                   1.15,             0.00060669,             0.00060669,             0.00060669
                     47,                0.01969,                 5.3546,                 1.1845,                0.65154,                0.57751,                0.59719,                0.35302,                0.01999,                 5.2755,                 1.1391,              0.0006043,              0.0006043,              0.0006043
                     48,                0.02076,                 5.9641,                 1.2155,                0.64867,                0.62583,                0.63082,                0.37243,                0.01987,                 5.1683,                 1.1361,             0.00060192,             0.00060192,             0.00060192
                     49,                 0.0201,                 5.5937,                 1.1969,                0.64229,                0.59847,                 0.6271,                0.36451,                 0.0204,                 5.1204,                 1.1467,             0.00059953,             0.00059953,             0.00059953
                     50,                0.02037,                 5.6679,                  1.235,                0.68036,                 0.5748,                0.62196,                0.36844,                0.01984,                 5.2449,                 1.1284,             0.00059715,             0.00059715,             0.00059715
                     51,                 0.0201,                 5.6058,                 1.1846,                0.67387,                0.58464,                 0.6293,                0.36994,                0.02069,                 5.1744,                 1.1662,             0.00059476,             0.00059476,             0.00059476
                     52,                0.02036,                 5.7189,                 1.2266,                0.62192,                0.61134,                0.61287,                0.35235,                 0.0203,                 5.2469,                 1.1438,             0.00059238,             0.00059238,             0.00059238
                     53,                0.02015,                 5.5525,                  1.217,                0.71009,                 0.5143,                0.60013,                0.36385,                0.02008,                 6.3348,                 1.1644,             0.00058999,             0.00058999,             0.00058999
                     54,                0.02032,                  5.429,                 1.2324,                0.67007,                 0.6061,                 0.6361,                0.37778,                0.01975,                 4.9839,                 1.1395,             0.00058761,             0.00058761,             0.00058761
                     55,                0.02046,                  5.641,                  1.234,                0.61731,                0.61039,                0.61756,                 0.3601,                0.02001,                 5.4562,                 1.1455,             0.00058522,             0.00058522,             0.00058522
                     56,                0.02066,                 5.5684,                 1.2352,                0.67094,                0.60678,                 0.6491,                 0.3772,                0.02024,                 5.0177,                 1.1431,             0.00058284,             0.00058284,             0.00058284
                     57,                0.02074,                 5.6234,                 1.2133,                0.64812,                0.60517,                0.63814,                 0.3749,                0.02001,                 4.9855,                 1.1408,             0.00058045,             0.00058045,             0.00058045
                     58,                 0.0202,                 5.4766,                 1.2098,                0.66927,                0.60385,                0.65244,                0.38334,                0.02027,                 4.8285,                 1.1512,             0.00057807,             0.00057807,             0.00057807
                     59,                 0.0208,                 5.5181,                 1.2392,                 0.7077,                0.56291,                0.64616,                 0.3909,                0.01937,                 4.6985,                 1.1302,             0.00057568,             0.00057568,             0.00057568
                     60,                0.01991,                 5.3933,                 1.2035,                0.64691,                0.58921,                0.62501,                0.36723,                0.02013,                 5.2576,                 1.1355,              0.0005733,              0.0005733,              0.0005733
                     61,                0.01988,                 5.1751,                 1.1764,                0.67355,                0.58647,                0.63659,                0.39057,                 0.0191,                 4.8554,                 1.1116,             0.00057091,             0.00057091,             0.00057091
                     62,                0.02002,                 5.2165,                 1.1915,                0.66823,                0.59808,                0.63826,                0.37702,                0.01998,                 5.0699,                 1.1485,             0.00056853,             0.00056853,             0.00056853
                     63,                0.02028,                 5.5636,                 1.2027,                0.63451,                 0.6166,                0.64061,                0.37715,                0.02024,                 5.0564,                 1.1513,             0.00056615,             0.00056615,             0.00056615
                     64,                0.02008,                 5.5054,                 1.1944,                 0.6374,                0.62872,                 0.6447,                0.38241,                0.02004,                 5.0148,                 1.1515,             0.00056376,             0.00056376,             0.00056376
                     65,                0.02002,                 5.4175,                 1.1983,                0.64763,                0.57382,                0.61302,                0.35956,                0.02021,                 5.3175,                 1.1376,             0.00056138,             0.00056138,             0.00056138
                     66,                0.01959,                 5.0997,                 1.1803,                0.70021,                 0.5241,                0.59573,                0.35491,                0.01992,                 5.5496,                   1.14,             0.00055899,             0.00055899,             0.00055899
                     67,                0.02052,                 5.6913,                 1.2086,                0.68558,                0.56033,                0.63525,                0.37601,                 0.0205,                 4.9404,                 1.1445,             0.00055661,             0.00055661,             0.00055661
                     68,                0.01989,                 5.3465,                 1.1652,                0.62001,                0.58013,                 0.6036,                0.36718,                0.01949,                 5.4988,                 1.1247,             0.00055422,             0.00055422,             0.00055422
                     69,                0.02004,                 5.2915,                 1.1884,                0.65939,                0.58446,                0.61619,                0.36985,                0.01963,                 5.1155,                 1.1268,             0.00055184,             0.00055184,             0.00055184
                     70,                0.02019,                 5.3186,                 1.1946,                0.65804,                0.59846,                0.63964,                0.37857,                0.02054,                 5.1717,                 1.1568,             0.00054945,             0.00054945,             0.00054945
                     71,                0.01998,                 5.1328,                  1.193,                0.64928,                0.57191,                0.60788,                0.36155,                0.02028,                 5.0133,                 1.1458,             0.00054707,             0.00054707,             0.00054707
                     72,                0.01976,                   5.48,                 1.1972,                0.65498,                0.55164,                0.60637,                0.35595,                0.02051,                 5.2752,                 1.1519,             0.00054468,             0.00054468,             0.00054468
                     73,                 0.0198,                 5.1407,                 1.1684,                0.61364,                0.62472,                0.63427,                0.38109,                 0.0194,                 4.8335,                 1.1176,              0.0005423,              0.0005423,              0.0005423
                     74,                0.01995,                 5.5269,                 1.2177,                 0.6604,                0.58799,                0.62731,                0.37726,                0.01904,                 4.7968,                 1.1058,             0.00053991,             0.00053991,             0.00053991
                     75,                0.01986,                 5.4024,                  1.162,                0.61347,                0.60452,                0.61501,                0.36069,                0.02079,                 5.1824,                 1.1678,             0.00053753,             0.00053753,             0.00053753
                     76,                0.01955,                 5.0411,                 1.1789,                0.64738,                0.59424,                0.61806,                0.37462,                0.01945,                 4.8032,                 1.1215,             0.00053514,             0.00053514,             0.00053514
                     77,                0.02008,                  5.278,                 1.1749,                0.64087,                0.58614,                0.62474,                0.37997,                0.01929,                 5.0069,                 1.1171,             0.00053276,             0.00053276,             0.00053276
                     78,                0.01943,                 5.0395,                   1.17,                0.69881,                0.56737,                 0.6412,                0.38516,                0.01936,                 4.8589,                  1.122,             0.00053037,             0.00053037,             0.00053037
                     79,                0.01984,                 5.1309,                 1.1695,                 0.6684,                0.57625,                0.62712,                0.37961,                0.01913,                 5.0647,                 1.1132,             0.00052799,             0.00052799,             0.00052799
                     80,                 0.0197,                 5.1291,                 1.1842,                0.67087,                0.57984,                0.62869,                0.36875,                0.02032,                 4.9893,                 1.1401,              0.0005256,              0.0005256,              0.0005256
                     81,                0.01988,                 5.2504,                 1.1859,                0.61816,                0.62138,                0.63159,                0.37358,                0.02029,                 4.9438,                 1.1466,             0.00052322,             0.00052322,             0.00052322
                     82,                0.01952,                 5.1455,                 1.1825,                0.63966,                0.61297,                0.62831,                0.38178,                0.01886,                 4.9876,                 1.1087,             0.00052083,             0.00052083,             0.00052083
                     83,                0.01941,                 5.0448,                  1.168,                 0.6558,                0.57438,                0.61351,                0.36403,                0.01957,                 5.0776,                 1.1181,             0.00051845,             0.00051845,             0.00051845
                     84,                0.02023,                 5.3525,                 1.2122,                 0.6694,                0.59289,                0.63977,                0.38143,                0.02013,                 4.9346,                 1.1427,             0.00051607,             0.00051607,             0.00051607
                     85,                   0.02,                 5.0644,                 1.1842,                0.61131,                0.62065,                0.62696,                0.37061,                0.01987,                 5.0363,                  1.137,             0.00051368,             0.00051368,             0.00051368
                     86,                0.01982,                 5.0584,                 1.1764,                0.67772,                0.58419,                0.63221,                0.37835,                0.01957,                 5.0206,                 1.1245,              0.0005113,              0.0005113,              0.0005113
                     87,                0.01936,                 5.0828,                 1.1664,                0.62564,                  0.612,                0.62745,                0.36741,                 0.0199,                 4.9916,                 1.1276,             0.00050891,             0.00050891,             0.00050891
                     88,                0.02021,                 5.2508,                 1.2082,                0.68489,                0.57732,                0.62897,                0.37429,                0.02034,                 4.9855,                 1.1525,             0.00050653,             0.00050653,             0.00050653
                     89,                0.01959,                 5.0722,                 1.1872,                0.64596,                 0.6036,                0.63163,                0.37411,                0.01935,                 4.9646,                 1.1146,             0.00050414,             0.00050414,             0.00050414
                     90,                0.01993,                 5.0822,                 1.1819,                0.67523,                 0.5993,                0.64086,                0.36732,                0.02086,                 5.0374,                 1.1581,             0.00050176,             0.00050176,             0.00050176
                     91,                0.01609,                 3.7055,                 1.0699,                0.61294,                0.58108,                0.62014,                0.37457,                 0.0202,                 5.4666,                 1.1397,             0.00049937,             0.00049937,             0.00049937
                     92,                 0.0161,                 3.4922,                 1.0521,                0.65875,                0.51291,                0.56421,                0.34185,                0.02064,                 6.1685,                 1.1624,             0.00049699,             0.00049699,             0.00049699
                     93,                0.01624,                 3.4255,                 1.0482,                0.64166,                0.56039,                0.60788,                 0.3636,                0.02052,                 5.4576,                 1.1621,              0.0004946,              0.0004946,              0.0004946
                     94,                0.01673,                 3.5524,                 1.0762,                0.66117,                0.59905,                0.63163,                0.37708,                0.01967,                 4.9951,                 1.1448,             0.00049222,             0.00049222,             0.00049222
                     95,                0.01646,                  3.415,                 1.0544,                0.62437,                0.62308,                0.65649,                0.39143,                0.02032,                 4.8503,                  1.164,             0.00048983,             0.00048983,             0.00048983
                     96,                0.01635,                 3.4733,                 1.0488,                0.62841,                0.58341,                0.62683,                0.36641,                0.02019,                 5.2762,                 1.1393,             0.00048745,             0.00048745,             0.00048745
                     97,                0.01653,                 3.4183,                 1.0882,                0.66775,                0.59976,                0.64668,                0.39152,                0.01981,                 4.8363,                  1.138,             0.00048506,             0.00048506,             0.00048506
                     98,                0.01649,                 3.4998,                 1.0643,                0.64192,                 0.5771,                0.62721,                0.36549,                0.02074,                 5.0279,                 1.1691,             0.00048268,             0.00048268,             0.00048268
                     99,                0.01687,                  3.644,                 1.0495,                0.63419,                0.59574,                0.62306,                0.37697,                0.01943,                 5.0047,                 1.1291,             0.00048029,             0.00048029,             0.00048029
                    100,                0.01597,                 3.3906,                 1.0317,                0.64594,                0.58095,                0.62144,                0.36904,                0.02024,                 5.2411,                   1.17,             0.00047791,             0.00047791,             0.00047791
