Class ID,Class Name,Precision,Recall,mAP@0.5,mAP@0.5:0.95
0,moving-vehicle,0.8421052631578947,0.34782608695652173,0.5946145280186631,0.44068996872114913
1,stationary-vehicle-offstreet,0.6981132075471698,0.4327485380116959,0.5768799116548421,0.4145560577341598
2,stationary-vehicle-onstreet,0.8914100486223663,0.7170795306388527,0.798387592156837,0.6471343312113598
