Class ID,Class Name,Precision,Recall,mAP@0.5,mAP@0.5:0.95
0,moving-vehicle,0.6897053168972858,0.521862069204698,0.6031087422576148,0.37895509094722524
1,stationary-vehicle-offstreet,0.5944526412372074,0.5657554886150716,0.6032905293961498,0.36622013649364515
2,stationary-vehicle-onstreet,0.7906652063146443,0.8420774676471451,0.8481165888442187,0.6245642411686039
