Class ID,Class Name,Precision,Recall,mAP@0.5,mAP@0.5:0.95
0,moving-vehicle,0.713178744199697,0.3783801534733729,0.5321058737460522,0.2924355148231028
1,stationary-vehicle-offstreet,0.6055914837535603,0.43101138927510446,0.46727522070873995,0.245924123549251
2,stationary-vehicle-onstreet,0.7273476506994138,0.7835723598435462,0.8033643504244392,0.4540579798801024
