                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     39,                0.01016,                 4.6712,                 1.4047,                0.66967,                 0.5045,                0.57234,                0.25164,                0.01279,                 4.1296,                 1.4774,             0.00063481,             0.00063481,             0.00063481
                     40,                0.00996,                 4.2905,                 1.4212,                0.68283,                 0.5026,                0.56256,                0.25271,                0.01282,                 4.4023,                 1.5071,             0.00063273,             0.00063273,             0.00063273
                     41,                0.01018,                 4.6697,                 1.3957,                0.70157,                 0.5497,                0.61201,                0.24986,                0.01324,                 4.1183,                 1.5517,             0.00063065,             0.00063065,             0.00063065
                     42,                0.01004,                  4.497,                  1.413,                0.64649,                0.56766,                0.59388,                0.25826,                0.01286,                 4.1739,                 1.5355,             0.00062856,             0.00062856,             0.00062856
                     43,                0.01015,                 4.5562,                 1.4118,                0.62121,                0.50463,                0.56678,                0.25978,                 0.0121,                 4.1273,                 1.4627,             0.00062648,             0.00062648,             0.00062648
                     44,                0.01015,                 4.4931,                 1.4223,                0.68536,                0.47373,                 0.5548,                  0.257,                0.01223,                 4.1195,                 1.4644,              0.0006244,              0.0006244,              0.0006244
                     45,                0.01022,                 4.4397,                 1.4134,                0.71272,                0.50662,                0.58648,                0.28427,                0.01149,                 4.0392,                 1.4035,             0.00062231,             0.00062231,             0.00062231
                     46,                0.01025,                  4.495,                 1.4214,                0.68529,                0.49475,                0.57471,                0.26667,                0.01211,                 4.1098,                 1.4445,             0.00062023,             0.00062023,             0.00062023
                     47,                0.01003,                 4.4749,                 1.4148,                0.67074,                0.53687,                0.58599,                0.27037,                0.01198,                 3.9859,                 1.4109,             0.00061814,             0.00061814,             0.00061814
                     48,                0.01038,                 4.8708,                 1.4132,                0.66303,                0.52707,                0.58323,                0.26525,                0.01246,                 4.1471,                 1.4603,             0.00061606,             0.00061606,             0.00061606
                     49,                0.01018,                 4.3647,                 1.4129,                0.61816,                0.49701,                0.53445,                0.24655,                0.01219,                  4.549,                 1.4475,             0.00061398,             0.00061398,             0.00061398
                     50,                0.00995,                  4.277,                 1.4002,                0.63745,                0.51028,                0.55947,                0.25141,                0.01249,                 4.3159,                 1.4727,             0.00061189,             0.00061189,             0.00061189
                     51,                0.01015,                 4.4752,                  1.374,                0.62651,                0.47393,                0.51243,                0.23364,                0.01275,                 5.3453,                 1.5355,             0.00060981,             0.00060981,             0.00060981
                     52,                0.01006,                 4.4587,                 1.4113,                0.64101,                0.54678,                0.58962,                0.27588,                0.01209,                 3.9824,                 1.4288,             0.00060772,             0.00060772,             0.00060772
                     53,                0.01025,                 4.3952,                 1.4252,                0.66323,                0.56578,                0.59442,                0.26796,                0.01225,                 4.1306,                 1.4645,             0.00060564,             0.00060564,             0.00060564
                     54,                0.01007,                 4.5342,                  1.407,                0.69944,                0.52009,                0.57614,                0.27082,                0.01177,                 4.0263,                 1.3802,             0.00060356,             0.00060356,             0.00060356
                     55,                0.01016,                 4.5455,                 1.3937,                0.61746,                0.52154,                0.54984,                0.24815,                0.01232,                 4.4632,                 1.4629,             0.00060147,             0.00060147,             0.00060147
                     56,                0.01036,                 4.4123,                 1.4228,                0.66925,                0.51206,                0.58551,                0.27907,                0.01146,                 3.8828,                 1.4001,             0.00059939,             0.00059939,             0.00059939
                     57,                 0.0103,                  4.219,                 1.4343,                0.65656,                 0.4644,                0.52217,                0.25211,                0.01177,                 4.9155,                  1.442,             0.00059731,             0.00059731,             0.00059731
                     58,                   0.01,                 4.4123,                 1.4199,                0.64781,                0.53713,                0.56388,                0.24419,                0.01273,                 4.2201,                 1.4775,             0.00059522,             0.00059522,             0.00059522
                     59,                0.01009,                 4.3034,                 1.4129,                0.66772,                0.53691,                0.58681,                0.27552,                0.01197,                 4.0562,                 1.4167,             0.00059314,             0.00059314,             0.00059314
                     60,                0.00997,                 4.1626,                 1.3847,                0.67864,                0.55491,                0.59406,                0.27568,                0.01207,                 3.9095,                 1.4253,             0.00059105,             0.00059105,             0.00059105
                     61,                0.01005,                 4.3196,                 1.4094,                0.67344,                 0.5325,                0.58007,                0.27679,                0.01186,                 4.3064,                 1.4278,             0.00058897,             0.00058897,             0.00058897
                     62,                0.00949,                  4.209,                 1.3578,                0.64942,                0.55763,                0.58631,                0.27743,                 0.0118,                 4.0691,                 1.4242,             0.00058689,             0.00058689,             0.00058689
                     63,                0.00956,                 4.0015,                 1.3486,                0.68993,                0.53393,                0.58235,                0.27065,                0.01216,                 4.1546,                 1.4691,              0.0005848,              0.0005848,              0.0005848
                     64,                0.00972,                 4.2388,                 1.3895,                0.61933,                0.56301,                0.57115,                0.26063,                0.01232,                 4.6574,                 1.4933,             0.00058272,             0.00058272,             0.00058272
                     65,                0.00991,                 4.2105,                 1.3786,                0.63676,                0.54323,                0.57006,                0.25403,                0.01242,                 4.0592,                 1.4885,             0.00058063,             0.00058063,             0.00058063
                     66,                0.00998,                 4.2961,                 1.3594,                0.60613,                0.52599,                0.55756,                0.26857,                0.01162,                 4.0205,                 1.4065,             0.00057855,             0.00057855,             0.00057855
                     67,                0.00989,                 4.3941,                 1.3801,                 0.6983,                0.52643,                0.58947,                0.28533,                0.01159,                 4.1119,                 1.4212,             0.00057647,             0.00057647,             0.00057647
                     68,                0.00992,                 4.2473,                 1.3748,                0.62946,                0.56847,                0.58927,                  0.274,                0.01191,                 4.0126,                 1.4219,             0.00057438,             0.00057438,             0.00057438
                     69,                0.00949,                 3.9142,                  1.349,                0.62458,                 0.5396,                0.57207,                 0.2753,                  0.012,                 4.0713,                 1.4368,              0.0005723,              0.0005723,              0.0005723
                     70,                0.00988,                 4.4541,                 1.3777,                0.64677,                0.50924,                0.56424,                 0.2594,                0.01213,                  4.146,                 1.4342,             0.00057022,             0.00057022,             0.00057022
                     71,                0.00996,                 4.3236,                 1.3779,                0.64666,                 0.5346,                0.56389,                0.26404,                0.01195,                 4.2375,                 1.4382,             0.00056813,             0.00056813,             0.00056813
                     72,                 0.0099,                 4.1034,                 1.3679,                0.62132,                  0.563,                0.56843,                 0.2803,                0.01147,                 4.0902,                 1.4144,             0.00056605,             0.00056605,             0.00056605
                     73,                0.00985,                 4.0634,                 1.3568,                0.66704,                0.55042,                0.59619,                0.27663,                0.01197,                 4.0721,                 1.4461,             0.00056396,             0.00056396,             0.00056396
                     74,                0.01007,                 4.2385,                 1.4041,                0.67199,                0.53335,                0.58881,                0.28391,                0.01142,                 3.9266,                 1.3885,             0.00056188,             0.00056188,             0.00056188
                     75,                0.00953,                  4.112,                 1.3278,                0.60877,                0.56202,                0.57997,                0.27406,                0.01186,                 4.0161,                 1.4238,              0.0005598,              0.0005598,              0.0005598
                     76,                0.00987,                  4.097,                 1.3689,                0.65535,                0.53743,                0.57522,                0.26427,                0.01222,                 4.0666,                 1.4688,             0.00055771,             0.00055771,             0.00055771
                     77,                0.00994,                 4.3384,                  1.406,                0.67216,                0.52426,                0.57347,                0.26217,                 0.0124,                 4.2382,                 1.5134,             0.00055563,             0.00055563,             0.00055563
                     78,                0.00983,                  4.048,                 1.3555,                0.69468,                 0.5385,                0.59013,                0.25234,                0.01272,                 4.2428,                 1.5352,             0.00055354,             0.00055354,             0.00055354
                     79,                   0.01,                   4.08,                 1.3919,                0.71122,                0.52383,                0.60186,                0.28117,                0.01183,                 3.8159,                 1.4099,             0.00055146,             0.00055146,             0.00055146
                     80,                0.00963,                 4.0702,                 1.3778,                0.67452,                0.53644,                0.60014,                0.26074,                0.01286,                 4.0625,                 1.5203,             0.00054938,             0.00054938,             0.00054938
                     81,                 0.0099,                 4.1286,                 1.3731,                0.67988,                0.53208,                0.58911,                0.26238,                 0.0126,                 4.1436,                 1.4846,             0.00054729,             0.00054729,             0.00054729
                     82,                0.00976,                 3.9986,                 1.3825,                0.64867,                0.56628,                0.59001,                0.27529,                 0.0122,                 4.5337,                 1.4575,             0.00054521,             0.00054521,             0.00054521
                     83,                0.00973,                 3.9065,                 1.3442,                0.66212,                0.55233,                  0.595,                0.28133,                0.01167,                 3.8642,                    1.4,             0.00054313,             0.00054313,             0.00054313
                     84,                0.00982,                 4.0731,                 1.3813,                0.70409,                0.52227,                0.60135,                0.26895,                0.01239,                 3.8784,                 1.4574,             0.00054104,             0.00054104,             0.00054104
                     85,                0.00999,                 4.3245,                 1.3905,                0.68542,                0.54139,                0.59071,                0.27068,                0.01215,                 3.9985,                 1.4476,             0.00053896,             0.00053896,             0.00053896
                     86,                0.00979,                 4.0425,                 1.3534,                0.69543,                0.52221,                0.59269,                0.28259,                0.01186,                 4.0662,                 1.4325,             0.00053687,             0.00053687,             0.00053687
                     87,                0.00967,                 3.9941,                 1.3597,                0.67386,                0.54973,                0.58897,                0.29019,                0.01176,                 3.9794,                 1.4175,             0.00053479,             0.00053479,             0.00053479
                     88,                0.00968,                 4.0725,                 1.3337,                0.62814,                0.55411,                0.59101,                0.27666,                0.01198,                 4.0699,                 1.4396,             0.00053271,             0.00053271,             0.00053271
                     89,                0.00947,                 3.8901,                 1.3339,                0.64526,                0.56635,                 0.5833,                0.27576,                0.01165,                 4.0262,                 1.3953,             0.00053062,             0.00053062,             0.00053062
                     90,                0.00977,                 3.9592,                 1.3618,                0.59936,                0.57343,                0.57468,                0.27928,                0.01138,                  4.079,                 1.3901,             0.00052854,             0.00052854,             0.00052854
                     91,                0.00883,                  3.135,                 1.2681,                0.61124,                0.56657,                0.58767,                0.28075,                0.01176,                 4.0995,                  1.414,             0.00052645,             0.00052645,             0.00052645
                     92,                0.00864,                 3.0295,                 1.2658,                0.63947,                0.55346,                0.59342,                0.28252,                0.01167,                 4.1295,                 1.4246,             0.00052437,             0.00052437,             0.00052437
                     93,                0.00871,                 2.9543,                 1.2422,                0.68697,                 0.5308,                0.58719,                0.28469,                0.01154,                 4.0822,                 1.3985,             0.00052229,             0.00052229,             0.00052229
                     94,                0.00872,                 3.0582,                 1.2765,                0.65508,                0.55455,                0.59378,                0.27632,                0.01192,                 4.0406,                 1.4484,              0.0005202,              0.0005202,              0.0005202
                     95,                0.00874,                 2.9985,                 1.2494,                0.65088,                 0.5468,                0.57744,                 0.2831,                0.01148,                 4.0615,                   1.39,             0.00051812,             0.00051812,             0.00051812
                     96,                0.00899,                  3.045,                 1.2833,                0.60082,                0.56299,                0.56604,                0.26948,                0.01192,                 4.1774,                 1.4116,             0.00051604,             0.00051604,             0.00051604
                     97,                0.00879,                 2.9416,                 1.2759,                0.60604,                0.57836,                0.58594,                0.28039,                0.01159,                  4.053,                  1.396,             0.00051395,             0.00051395,             0.00051395
                     98,                0.00891,                 3.0247,                 1.2971,                0.66091,                0.54943,                 0.5861,                0.28397,                0.01152,                 4.0696,                 1.3994,             0.00051187,             0.00051187,             0.00051187
                     99,                0.00857,                 3.0275,                 1.2134,                0.64804,                0.55493,                0.57973,                0.27693,                0.01187,                 4.0834,                 1.4289,             0.00050978,             0.00050978,             0.00050978
                    100,                0.00844,                 3.0444,                 1.2331,                0.66062,                0.53283,                0.58477,                0.26271,                0.01269,                 4.3174,                 1.5074,              0.0005077,              0.0005077,              0.0005077
