                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     75,                0.01847,                 4.9728,                 1.3092,                0.61019,                0.55352,                0.57627,                0.27158,                0.02349,                 6.0777,                 1.4029,             0.00041411,             0.00041411,             0.00041411
                     76,                0.01938,                 5.5428,                 1.3488,                0.66954,                0.53921,                0.59651,                0.28016,                0.02413,                 6.0282,                 1.4338,             0.00041006,             0.00041006,             0.00041006
                     77,                0.01865,                 5.5502,                 1.3365,                0.68355,                0.55112,                0.59652,                0.27983,                0.02423,                 6.0453,                  1.439,             0.00040601,             0.00040601,             0.00040601
                     78,                0.01899,                 5.7276,                 1.3507,                0.68944,                0.53083,                0.59744,                0.26149,                  0.026,                 5.9973,                 1.5383,             0.00040196,             0.00040196,             0.00040196
                     79,                 0.0191,                  5.359,                 1.3501,                0.66806,                0.56186,                0.60419,                0.30451,                0.02224,                 5.6513,                 1.3464,              0.0003979,              0.0003979,              0.0003979
                     80,                0.01893,                  5.579,                 1.3537,                0.66717,                0.55512,                0.59414,                0.25976,                0.02574,                 6.0263,                 1.4892,             0.00039385,             0.00039385,             0.00039385
                     81,                0.01888,                 5.5727,                 1.3402,                0.65586,                0.54268,                0.58295,                0.25989,                0.02502,                 6.0478,                 1.4597,              0.0003898,              0.0003898,              0.0003898
                     82,                0.01909,                  5.439,                 1.3348,                0.68517,                0.51979,                0.58204,                0.25676,                0.02578,                 6.1761,                  1.511,             0.00038575,             0.00038575,             0.00038575
                     83,                0.01884,                 5.4334,                 1.3581,                0.64774,                0.55391,                 0.5972,                0.28041,                0.02427,                 5.9152,                  1.439,             0.00038169,             0.00038169,             0.00038169
                     84,                0.01859,                 5.3347,                 1.3605,                  0.669,                0.54832,                0.59879,                0.27179,                0.02541,                 5.9421,                 1.4984,             0.00037764,             0.00037764,             0.00037764
                     85,                0.01885,                 5.6493,                 1.3299,                0.65029,                 0.5399,                0.59038,                0.25869,                0.02565,                 6.2647,                 1.4783,             0.00037359,             0.00037359,             0.00037359
                     86,                0.01924,                 5.8059,                   1.33,                0.66878,                0.52576,                0.57632,                0.26115,                0.02515,                 6.3661,                 1.4925,             0.00036954,             0.00036954,             0.00036954
                     87,                0.01839,                 5.4215,                 1.3487,                0.68142,                0.54511,                0.61509,                0.30127,                0.02317,                 5.6636,                 1.3891,             0.00036548,             0.00036548,             0.00036548
                     88,                0.01873,                 5.6349,                 1.3189,                 0.6761,                0.53953,                 0.6005,                0.28942,                0.02402,                 5.9398,                 1.4476,             0.00036143,             0.00036143,             0.00036143
                     89,                0.01773,                 5.3404,                  1.338,                0.63467,                0.56529,                0.60695,                0.28244,                0.02447,                 5.9597,                 1.4497,             0.00035738,             0.00035738,             0.00035738
                     90,                0.01845,                 5.2873,                 1.3173,                0.60521,                0.56184,                0.59062,                0.27388,                0.02472,                 6.2094,                 1.4829,             0.00035333,             0.00035333,             0.00035333
                     91,                0.01761,                 4.4093,                 1.2862,                0.64186,                0.55011,                0.58943,                0.28996,                0.02326,                 6.0555,                 1.3789,             0.00034927,             0.00034927,             0.00034927
                     92,                0.01786,                 4.5156,                 1.3057,                0.66368,                0.57351,                 0.6144,                0.30574,                0.02296,                 6.0179,                 1.3769,             0.00034522,             0.00034522,             0.00034522
                     93,                0.01751,                 4.3396,                 1.2313,                0.61954,                0.57669,                0.59728,                0.28451,                 0.0244,                 6.1825,                 1.4656,             0.00034117,             0.00034117,             0.00034117
                     94,                0.01765,                 4.5585,                 1.3303,                0.67157,                0.54886,                0.59262,                0.29828,                0.02272,                 5.8825,                 1.3814,             0.00033712,             0.00033712,             0.00033712
                     95,                0.01702,                  4.232,                 1.2591,                0.70305,                0.53024,                0.58982,                0.29985,                0.02264,                 5.8064,                 1.3484,             0.00033306,             0.00033306,             0.00033306
                     96,                0.01687,                 4.2471,                 1.2673,                0.62413,                0.54229,                0.58297,                 0.2822,                 0.0238,                 6.0585,                 1.4514,             0.00032901,             0.00032901,             0.00032901
                     97,                0.01711,                 4.3038,                 1.2722,                0.61622,                0.55101,                0.58713,                0.28578,                0.02365,                 6.0049,                 1.4325,             0.00032496,             0.00032496,             0.00032496
                     98,                0.01703,                 4.4544,                 1.2909,                0.62947,                0.56908,                 0.5835,                 0.2945,                0.02259,                 6.1236,                  1.395,             0.00032091,             0.00032091,             0.00032091
                     99,                 0.0172,                 4.4646,                 1.2316,                0.67452,                 0.5414,                0.59742,                0.28432,                0.02428,                 6.1026,                 1.4415,             0.00031685,             0.00031685,             0.00031685
                    100,                0.01726,                 4.4185,                  1.271,                0.61573,                0.60258,                0.59634,                0.28013,                 0.0242,                 6.0297,                 1.4372,              0.0003128,              0.0003128,              0.0003128
