                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     80,                0.91198,                0.75386,                 1.0311,                0.59992,                0.57911,                0.59683,                0.37288,                 1.0419,                0.92164,                  1.063,             0.00059718,             0.00059718,             0.00059718
                     81,                  0.928,                0.75795,                 1.0151,                 0.6447,                0.59452,                 0.6168,                0.40002,                 1.0276,                0.86647,                 1.0513,              0.0005957,              0.0005957,              0.0005957
                     82,                0.93305,                0.76888,                0.99522,                0.62171,                0.60906,                0.63131,                0.40239,                 1.0159,                 0.8593,                 1.0538,             0.00059422,             0.00059422,             0.00059422
                     83,                0.92035,                0.76128,                0.99491,                0.62621,                0.56816,                 0.5982,                0.38343,                 1.0414,                0.91958,                 1.0574,             0.00059274,             0.00059274,             0.00059274
                     84,                0.87643,                 0.6679,                0.99391,                0.63299,                0.61423,                0.64058,                0.41459,                 1.0398,                0.82092,                  1.062,             0.00059152,             0.00059152,             0.00059152
                     85,                0.90134,                 0.7214,                 1.0076,                0.62488,                0.62604,                0.61866,                0.38752,                 1.0399,                0.84314,                 1.0577,             0.00059004,             0.00059004,             0.00059004
                     86,                0.93336,                0.71093,                0.98779,                0.68388,                0.59929,                0.64858,                0.42195,                 1.0107,                0.82762,                 1.0526,             0.00058857,             0.00058857,             0.00058857
                     87,                0.88417,                0.68252,                 0.9998,                0.70484,                0.58282,                0.63481,                0.40204,                 1.0252,                0.82622,                 1.0579,             0.00058709,             0.00058709,             0.00058709
                     88,                0.88496,                0.68764,                 1.0047,                0.65214,                0.60095,                0.62623,                0.39929,                 1.0301,                0.83638,                 1.0666,             0.00058561,             0.00058561,             0.00058561
                     89,                0.87514,                0.67707,                0.99465,                0.68879,                0.53355,                 0.6142,                0.39923,                  1.044,                0.91882,                 1.0669,             0.00058441,             0.00058441,             0.00058441
                     90,                 0.8907,                0.66757,                0.97711,                0.61334,                0.61885,                0.62891,                 0.4055,                 1.0302,                0.83307,                 1.0555,             0.00058294,             0.00058294,             0.00058294
                     91,                0.91451,                0.69213,                 0.9913,                 0.6746,                0.56788,                0.62151,                0.39908,                 1.0202,                0.82905,                  1.056,             0.00058146,             0.00058146,             0.00058146
                     92,                0.87119,                 0.6829,                 0.9685,                0.71433,                0.56155,                0.63033,                0.39224,                 1.0356,                 0.8635,                 1.0656,             0.00057999,             0.00057999,             0.00057999
                     93,                0.89978,                0.65634,                0.99998,                0.64128,                0.58703,                0.61929,                0.39345,                 1.0289,                0.90231,                 1.0546,              0.0005788,              0.0005788,              0.0005788
                     94,                0.82768,                 0.6379,                0.98528,                0.66361,                0.59552,                0.63628,                0.40873,                 1.0363,                0.83848,                 1.0643,             0.00057733,             0.00057733,             0.00057733
                     95,                 0.8782,                0.64534,                0.97849,                0.65302,                 0.6134,                0.62548,                0.39681,                 1.0187,                0.86397,                 1.0511,             0.00057586,             0.00057586,             0.00057586
                     96,                0.90208,                0.71288,                 1.0005,                 0.6381,                0.59731,                0.61515,                0.38916,                   1.03,                0.86776,                 1.0505,             0.00057439,             0.00057439,             0.00057439
                     97,                0.85563,                0.66305,                 1.0001,                0.68259,                0.56752,                 0.6291,                0.39556,                 1.0299,                0.84455,                  1.061,             0.00057292,             0.00057292,             0.00057292
                     98,                0.90036,                0.71826,                  1.021,                0.69257,                0.60316,                0.66059,                 0.4234,                   1.03,                0.82484,                 1.0619,             0.00057175,             0.00057175,             0.00057175
                     99,                0.88417,                0.67689,                 1.0043,                0.66227,                0.62418,                 0.6457,                0.40991,                 1.0208,                0.84267,                 1.0504,             0.00057028,             0.00057028,             0.00057028
                    100,                0.83269,                0.61369,                0.96539,                0.62452,                0.62167,                0.64287,                0.40986,                  1.029,                0.82954,                 1.0607,             0.00056882,             0.00056882,             0.00056882
                    101,                0.90164,                0.65694,                 0.9977,                0.70574,                0.61674,                0.65832,                0.42729,                 1.0202,                0.81526,                 1.0517,             0.00056735,             0.00056735,             0.00056735
                    102,                0.84772,                0.62259,                0.97076,                0.67399,                 0.6082,                0.65065,                0.40818,                 1.0326,                 0.8409,                  1.055,             0.00056588,             0.00056588,             0.00056588
                    103,                0.86912,                0.65657,                 0.9712,                0.67826,                0.60647,                0.63459,                0.41006,                 1.0124,                 0.8378,                 1.0425,             0.00056442,             0.00056442,             0.00056442
                    104,                0.86638,                0.60808,                0.96023,                0.69427,                 0.6185,                0.66184,                0.43008,                 1.0159,                0.80809,                 1.0534,             0.00056326,             0.00056326,             0.00056326
                    105,                0.86857,                 0.6478,                0.97066,                0.66481,                0.59554,                0.63595,                0.41016,                 1.0192,                0.84351,                 1.0591,              0.0005618,              0.0005618,              0.0005618
